Date,Ticker,Company,Sector,Close_Price,Volume,MA_20,MA_50,Daily_Return_Pct,RSI,Volatility,Signal
2025-08-05,HDFC,HDFC Bank,Banking,1417.97,3173867,1471.21,1488.22,1.18,28.58,1.6559,SELL
2025-08-06,HDFC,HDFC Bank,Banking,1426.35,2357263,1467.06,1488.05,0.59,34.32,1.6445,SELL
2025-08-07,HDFC,HDFC Bank,Banking,1416.51,2963229,1465.28,1487.18,-0.69,34.07,1.4244,SELL
2025-08-08,HDFC,HDFC Bank,Banking,1427.33,1380492,1463.68,1486.99,0.76,39.27,1.4312,SELL
2025-08-11,HDFC,HDFC Bank,Banking,1475.23,1397070,1462.37,1488.54,3.36,48.27,1.4857,SELL
2025-08-12,HDFC,HDFC Bank,Banking,1484.08,3586522,1460.32,1489.7,0.6,50.97,1.4444,SELL
2025-08-13,HDFC,HDFC Bank,Banking,1489.6,1913111,1458.55,1489.99,0.37,50.2,1.4485,SELL
2025-08-14,HDFC,HDFC Bank,Banking,1506.13,3124908,1458.9,1490.95,1.11,54.84,1.4226,SELL
2025-08-15,HDFC,HDFC Bank,Banking,1486.46,4494621,1458.67,1491.39,-1.31,56.99,1.4491,SELL
2025-08-18,HDFC,HDFC Bank,Banking,1549.53,637259,1462.31,1493.52,4.24,60.81,1.7116,SELL
2025-08-19,HDFC,HDFC Bank,Banking,1585.56,847527,1467.36,1496.66,2.33,71.67,1.7731,SELL
2025-08-20,HDFC,HDFC Bank,Banking,1572.76,1355709,1472.06,1498.3,-0.81,75.3,1.7847,SELL
2025-08-21,HDFC,HDFC Bank,Banking,1586.74,2746247,1476.97,1500.02,0.89,80.78,1.7877,SELL
2025-08-22,HDFC,HDFC Bank,Banking,1537.58,4606750,1479.88,1500.73,-3.1,71.34,1.9372,SELL
2025-08-25,HDFC,HDFC Bank,Banking,1545.87,3321378,1484.71,1501.55,0.54,70.57,1.8639,SELL
2025-08-26,HDFC,HDFC Bank,Banking,1546.69,1018780,1487.73,1502.94,0.05,69.84,1.7896,SELL
2025-08-27,HDFC,HDFC Bank,Banking,1556.34,4575422,1492.73,1504.36,0.62,73.07,1.7118,SELL
2025-08-28,HDFC,HDFC Bank,Banking,1541.9,4443074,1498.36,1504.66,-0.93,68.68,1.6606,SELL
2025-08-29,HDFC,HDFC Bank,Banking,1567.79,4456972,1506.09,1504.8,1.68,66.26,1.6448,BUY
2025-09-01,HDFC,HDFC Bank,Banking,1546.38,554290,1513.34,1504.74,-1.37,60.48,1.6722,BUY
2025-09-02,HDFC,HDFC Bank,Banking,1574.9,4457070,1521.19,1505.66,1.84,63.32,1.6926,BUY
2025-09-03,HDFC,HDFC Bank,Banking,1565.87,2703221,1528.16,1506.09,-0.57,59.55,1.7105,BUY
2025-09-04,HDFC,HDFC Bank,Banking,1523.05,610320,1533.49,1505.64,-2.73,55.45,1.8399,BUY
2025-09-05,HDFC,HDFC Bank,Banking,1512.38,1936081,1537.74,1505.02,-0.7,43.45,1.8529,BUY
2025-09-08,HDFC,HDFC Bank,Banking,1553.65,668443,1541.66,1505.57,2.73,44.47,1.8029,BUY
2025-09-09,HDFC,HDFC Bank,Banking,1516.27,2285003,1543.27,1504.99,-2.41,40.99,1.8974,BUY
2025-09-10,HDFC,HDFC Bank,Banking,1492.49,2780685,1543.42,1503.91,-1.57,35.42,1.9334,BUY
2025-09-11,HDFC,HDFC Bank,Banking,1500.39,1788294,1543.13,1502.99,0.53,43.4,1.9206,BUY
2025-09-12,HDFC,HDFC Bank,Banking,1478.59,2346579,1542.74,1501.62,-1.45,38.61,1.9258,BUY
2025-09-15,HDFC,HDFC Bank,Banking,1469.21,4699307,1538.72,1499.87,-0.63,37.25,1.6481,BUY
2025-09-16,HDFC,HDFC Bank,Banking,1452.08,2814804,1532.05,1498.24,-1.17,33.26,1.5418,BUY
2025-09-17,HDFC,HDFC Bank,Banking,1466.61,1485858,1526.74,1497.38,1.0,37.92,1.571,BUY
2025-09-18,HDFC,HDFC Bank,Banking,1461.62,3096999,1520.48,1497.58,-0.34,31.73,1.5443,BUY
2025-09-19,HDFC,HDFC Bank,Banking,1488.6,4137483,1518.03,1498.16,1.85,40.25,1.4841,BUY
2025-09-22,HDFC,HDFC Bank,Banking,1452.76,1130393,1513.38,1497.19,-2.41,29.88,1.5566,BUY
2025-09-23,HDFC,HDFC Bank,Banking,1484.62,3747754,1510.28,1496.38,2.19,37.55,1.6525,BUY
2025-09-24,HDFC,HDFC Bank,Banking,1502.48,1898586,1507.58,1495.93,1.2,46.59,1.6724,BUY
2025-09-25,HDFC,HDFC Bank,Banking,1507.12,3415954,1505.84,1496.09,0.31,49.11,1.6655,BUY
2025-09-26,HDFC,HDFC Bank,Banking,1516.52,1697456,1503.28,1496.6,0.62,42.95,1.6221,BUY
2025-09-29,HDFC,HDFC Bank,Banking,1505.72,4167742,1501.25,1497.18,-0.71,47.77,1.6027,BUY
2025-09-30,HDFC,HDFC Bank,Banking,1484.48,4319187,1496.73,1497.17,-1.41,48.29,1.5575,SELL
2025-10-01,HDFC,HDFC Bank,Banking,1523.26,1253980,1494.59,1498.06,2.61,54.31,1.6839,SELL
2025-10-02,HDFC,HDFC Bank,Banking,1520.76,2455755,1494.48,1498.71,-0.16,58.57,1.5687,SELL
2025-10-03,HDFC,HDFC Bank,Banking,1494.32,1587589,1493.58,1499.01,-1.74,54.77,1.61,SELL
2025-10-06,HDFC,HDFC Bank,Banking,1504.49,2720657,1491.12,1500.11,0.68,60.24,1.4842,SELL
2025-10-07,HDFC,HDFC Bank,Banking,1509.99,3064717,1490.81,1500.58,0.37,58.78,1.3885,SELL
2025-10-08,HDFC,HDFC Bank,Banking,1528.72,750513,1492.62,1502.03,1.24,62.87,1.3645,SELL
2025-10-09,HDFC,HDFC Bank,Banking,1518.15,2876231,1493.5,1503.81,-0.69,56.05,1.3728,SELL
2025-10-10,HDFC,HDFC Bank,Banking,1497.86,2679972,1494.47,1505.5,-1.34,59.86,1.3666,SELL
2025-10-13,HDFC,HDFC Bank,Banking,1473.33,2119588,1494.67,1506.94,-1.64,47.45,1.4119,SELL
2025-10-14,HDFC,HDFC Bank,Banking,1449.8,1480858,1494.56,1507.58,-1.6,38.4,1.4341,SELL
2025-10-15,HDFC,HDFC Bank,Banking,1464.84,1165055,1494.47,1508.35,1.04,41.1,1.4356,SELL
2025-10-16,HDFC,HDFC Bank,Banking,1475.43,3098397,1495.16,1509.53,0.72,41.39,1.4418,SELL
2025-10-17,HDFC,HDFC Bank,Banking,1494.68,3468122,1495.47,1510.87,1.3,47.77,1.4107,SELL
2025-10-20,HDFC,HDFC Bank,Banking,1505.25,1444391,1498.09,1511.47,0.71,54.39,1.2946,SELL
2025-10-21,HDFC,HDFC Bank,Banking,1493.6,1296752,1498.54,1511.66,-0.77,42.92,1.2203,SELL
2025-10-22,HDFC,HDFC Bank,Banking,1546.49,1610747,1500.74,1512.8,3.54,54.95,1.4316,SELL
2025-10-23,HDFC,HDFC Bank,Banking,1542.74,1550539,1502.52,1513.53,-0.24,60.21,1.4337,SELL
2025-10-24,HDFC,HDFC Bank,Banking,1502.59,1571592,1501.82,1513.86,-2.6,49.64,1.5514,SELL
2025-10-27,HDFC,HDFC Bank,Banking,1521.75,3028898,1502.63,1513.3,1.28,52.09,1.5695,SELL
2025-10-28,HDFC,HDFC Bank,Banking,1513.49,3660033,1504.08,1511.86,-0.54,47.18,1.5382,SELL
2025-10-29,HDFC,HDFC Bank,Banking,1507.51,4153204,1503.29,1510.56,-0.4,48.0,1.4235,SELL
2025-10-30,HDFC,HDFC Bank,Banking,1502.75,4019845,1502.39,1508.88,-0.32,50.98,1.4247,SELL
2025-10-31,HDFC,HDFC Bank,Banking,1510.95,2687711,1503.22,1508.34,0.55,58.05,1.3728,SELL
2025-11-03,HDFC,HDFC Bank,Banking,1484.74,1583879,1502.23,1507.12,-1.73,57.39,1.4208,SELL
2025-11-04,HDFC,HDFC Bank,Banking,1475.63,3423710,1500.52,1505.7,-0.61,52.34,1.4223,SELL
2025-11-05,HDFC,HDFC Bank,Banking,1476.3,2281624,1497.89,1504.1,0.05,50.2,1.3875,SELL
2025-11-06,HDFC,HDFC Bank,Banking,1505.73,1488028,1497.27,1503.37,1.99,52.39,1.4615,SELL
2025-11-07,HDFC,HDFC Bank,Banking,1486.97,2080750,1496.73,1501.76,-1.25,46.18,1.4574,SELL
2025-11-10,HDFC,HDFC Bank,Banking,1474.29,3742106,1496.78,1500.32,-0.85,45.98,1.4216,SELL
2025-11-11,HDFC,HDFC Bank,Banking,1500.9,4075313,1499.33,1498.84,1.8,39.33,1.4218,BUY
2025-11-12,HDFC,HDFC Bank,Banking,1514.99,1286163,1501.84,1497.82,0.94,43.81,1.4188,BUY
2025-11-13,HDFC,HDFC Bank,Banking,1519.4,2798701,1504.04,1497.75,0.29,54.46,1.4134,BUY
2025-11-14,HDFC,HDFC Bank,Banking,1503.12,1584612,1504.46,1497.56,-1.07,44.98,1.4119,BUY
2025-11-17,HDFC,HDFC Bank,Banking,1527.32,3707026,1505.56,1497.03,1.61,53.43,1.4483,BUY
2025-11-18,HDFC,HDFC Bank,Banking,1527.09,1428576,1507.24,1497.25,-0.02,55.0,1.4347,BUY
2025-11-19,HDFC,HDFC Bank,Banking,1529.49,3194998,1506.39,1497.99,0.16,56.92,1.1888,BUY
2025-11-20,HDFC,HDFC Bank,Banking,1532.03,2723551,1505.85,1498.62,0.17,55.62,1.1888,BUY
2025-11-21,HDFC,HDFC Bank,Banking,1534.87,2135990,1507.47,1499.75,0.19,65.26,1.0232,BUY
2025-11-24,HDFC,HDFC Bank,Banking,1554.78,897059,1509.12,1501.46,1.3,72.61,1.0244,BUY
2025-11-25,HDFC,HDFC Bank,Banking,1548.36,2031102,1510.86,1503.39,-0.41,69.93,1.0205,BUY
2025-11-26,HDFC,HDFC Bank,Banking,1494.92,1271146,1510.23,1503.95,-3.45,47.36,1.2935,BUY
2025-11-27,HDFC,HDFC Bank,Banking,1487.54,809788,1509.47,1504.47,-0.49,50.15,1.2961,BUY
2025-11-28,HDFC,HDFC Bank,Banking,1486.82,1570856,1508.26,1504.43,-0.05,53.45,1.2886,BUY
2025-12-01,HDFC,HDFC Bank,Banking,1489.85,2129155,1508.52,1505.18,0.2,46.5,1.2287,BUY
2025-12-02,HDFC,HDFC Bank,Banking,1474.47,3175525,1508.46,1504.97,-1.03,37.27,1.2437,BUY
2025-12-03,HDFC,HDFC Bank,Banking,1445.16,2119103,1506.9,1503.83,-1.99,29.83,1.3209,BUY
2025-12-04,HDFC,HDFC Bank,Banking,1457.01,1340603,1504.47,1502.82,0.82,37.17,1.2475,BUY
2025-12-05,HDFC,HDFC Bank,Banking,1473.89,614688,1503.82,1501.97,1.16,34.5,1.2527,BUY
2025-12-08,HDFC,HDFC Bank,Banking,1437.38,862284,1501.97,1500.61,-2.48,28.5,1.3571,BUY
2025-12-09,HDFC,HDFC Bank,Banking,1431.29,3553992,1498.49,1499.54,-0.42,26.87,1.2806,SELL
2025-12-10,HDFC,HDFC Bank,Banking,1414.87,4404238,1493.48,1497.37,-1.15,24.1,1.2654,SELL
2025-12-11,HDFC,HDFC Bank,Banking,1421.58,4730567,1488.59,1495.39,0.47,25.38,1.2707,SELL
2025-12-12,HDFC,HDFC Bank,Banking,1413.97,4502506,1484.13,1493.78,-0.54,17.67,1.2598,SELL
2025-12-15,HDFC,HDFC Bank,Banking,1382.34,4909012,1476.89,1491.34,-2.24,15.83,1.2471,SELL
2025-12-16,HDFC,HDFC Bank,Banking,1406.71,2959098,1470.87,1489.27,1.76,29.38,1.3423,SELL
2025-12-17,HDFC,HDFC Bank,Banking,1416.25,4764059,1465.2,1487.03,0.68,33.5,1.3587,SELL
2025-12-18,HDFC,HDFC Bank,Banking,1407.5,3839866,1458.98,1484.81,-0.62,32.3,1.3535,SELL
2025-12-19,HDFC,HDFC Bank,Banking,1386.22,1911125,1451.55,1482.58,-1.51,28.62,1.3668,SELL
2025-12-22,HDFC,HDFC Bank,Banking,1362.03,1769006,1441.91,1480.35,-1.75,27.61,1.325,SELL
2025-12-23,HDFC,HDFC Bank,Banking,1357.32,799771,1432.36,1478.5,-0.35,30.61,1.3256,SELL
2025-12-24,HDFC,HDFC Bank,Banking,1318.73,3135976,1423.55,1475.58,-2.84,22.7,1.2634,SELL
2025-12-25,HDFC,HDFC Bank,Banking,1353.14,4513916,1416.83,1473.14,2.61,27.71,1.4555,SELL
2025-12-26,HDFC,HDFC Bank,Banking,1339.29,4365691,1409.45,1470.03,-1.02,30.24,1.4572,SELL
2025-12-29,HDFC,HDFC Bank,Banking,1338.56,3550944,1401.89,1466.69,-0.05,30.9,1.4518,SELL
2025-12-30,HDFC,HDFC Bank,Banking,1330.67,1021322,1394.7,1463.44,-0.59,32.03,1.4471,SELL
2025-12-31,HDFC,HDFC Bank,Banking,1335.38,4830347,1389.21,1459.21,0.35,31.44,1.4147,SELL
2026-01-01,HDFC,HDFC Bank,Banking,1354.15,1502397,1384.06,1455.44,1.41,37.71,1.4469,SELL
2026-01-02,HDFC,HDFC Bank,Banking,1300.8,1139438,1375.41,1451.41,-3.94,34.62,1.6063,SELL
2026-01-05,HDFC,HDFC Bank,Banking,1315.01,4832873,1369.29,1447.27,1.09,32.02,1.5859,SELL
2026-01-06,HDFC,HDFC Bank,Banking,1313.11,3648893,1363.38,1443.26,-0.14,29.15,1.5873,SELL
2026-01-07,HDFC,HDFC Bank,Banking,1335.06,1696995,1359.39,1439.81,1.67,36.1,1.6432,SELL
2026-01-08,HDFC,HDFC Bank,Banking,1343.74,589128,1355.5,1436.63,0.65,41.43,1.6479,SELL
2026-01-09,HDFC,HDFC Bank,Banking,1313.02,2648542,1350.45,1432.68,-2.29,40.37,1.7085,SELL
2026-01-12,HDFC,HDFC Bank,Banking,1289.44,4170896,1345.81,1428.77,-1.8,37.58,1.6856,SELL
2026-01-13,HDFC,HDFC Bank,Banking,1313.28,2083721,1341.14,1425.52,1.85,48.95,1.6916,SELL
2026-01-14,HDFC,HDFC Bank,Banking,1330.06,4100343,1336.83,1422.6,1.28,45.21,1.7156,SELL
2026-01-15,HDFC,HDFC Bank,Banking,1325.15,2888700,1332.71,1418.99,-0.37,46.95,1.7141,SELL
2026-01-16,HDFC,HDFC Bank,Banking,1338.89,1587392,1330.34,1416.02,1.04,50.07,1.7131,SELL
2026-01-19,HDFC,HDFC Bank,Banking,1327.21,4331436,1328.6,1413.08,-0.87,49.3,1.6811,SELL
2026-01-20,HDFC,HDFC Bank,Banking,1347.49,1891652,1328.11,1410.02,1.53,52.29,1.7195,SELL
2026-01-21,HDFC,HDFC Bank,Banking,1342.47,2627503,1329.3,1406.56,-0.37,47.67,1.5902,SELL
2026-01-22,HDFC,HDFC Bank,Banking,1327.35,2043828,1328.01,1402.72,-1.13,56.25,1.4969,SELL
2026-01-23,HDFC,HDFC Bank,Banking,1331.3,1617812,1327.61,1399.29,0.3,54.03,1.4826,SELL
2026-01-26,HDFC,HDFC Bank,Banking,1327.05,1145643,1327.03,1395.28,-0.32,53.41,1.4841,SELL
2026-01-27,HDFC,HDFC Bank,Banking,1337.65,4508798,1327.38,1391.49,0.8,50.67,1.4891,SELL
2026-01-28,HDFC,HDFC Bank,Banking,1329.49,2241845,1327.09,1387.49,-0.61,46.3,1.494,SELL
2026-01-29,HDFC,HDFC Bank,Banking,1328.15,2122582,1325.79,1383.42,-0.1,54.63,1.4561,SELL
2026-01-30,HDFC,HDFC Bank,Banking,1378.73,1860675,1329.68,1380.29,3.81,73.47,1.407,SELL
2026-02-02,HDFC,HDFC Bank,Banking,1398.93,1718378,1333.88,1377.18,1.47,72.95,1.4207,SELL
2026-02-03,HDFC,HDFC Bank,Banking,1393.43,610247,1337.89,1374.08,-0.39,68.07,1.4261,SELL
2026-02-04,HDFC,HDFC Bank,Banking,1397.77,2319832,1341.03,1372.13,0.31,70.78,1.3896,SELL
2026-02-05,HDFC,HDFC Bank,Banking,1374.69,4875232,1342.58,1369.88,-1.65,59.72,1.4478,SELL
2026-02-06,HDFC,HDFC Bank,Banking,1406.08,2804681,1347.23,1368.26,2.28,69.35,1.4067,SELL
2026-02-09,HDFC,HDFC Bank,Banking,1403.26,2766710,1352.92,1366.53,-0.2,64.96,1.3207,SELL
2026-02-10,HDFC,HDFC Bank,Banking,1426.16,1633138,1358.57,1365.56,1.63,70.49,1.3092,SELL
2026-02-11,HDFC,HDFC Bank,Banking,1447.89,4269694,1364.46,1365.62,1.52,78.59,1.3185,SELL
2026-02-12,HDFC,HDFC Bank,Banking,1467.11,3895032,1371.56,1365.82,1.33,80.03,1.3187,BUY
2026-02-13,HDFC,HDFC Bank,Banking,1486.49,2549181,1378.94,1366.07,1.32,83.05,1.326,BUY
2026-02-16,HDFC,HDFC Bank,Banking,1509.3,4209536,1388.04,1367.51,1.53,83.86,1.3007,BUY
2026-02-17,HDFC,HDFC Bank,Banking,1555.56,4406822,1398.44,1370.0,3.06,88.77,1.3965,BUY
2026-02-18,HDFC,HDFC Bank,Banking,1566.38,3915567,1409.64,1373.03,0.7,89.57,1.3725,BUY
2026-02-19,HDFC,HDFC Bank,Banking,1578.83,3581662,1422.21,1376.17,0.79,88.06,1.2967,BUY
2026-02-20,HDFC,HDFC Bank,Banking,1532.98,4286726,1432.3,1378.55,-2.9,73.23,1.5454,BUY
2026-02-23,HDFC,HDFC Bank,Banking,1519.94,1496965,1441.94,1381.3,-0.85,71.36,1.5686,BUY
2026-02-24,HDFC,HDFC Bank,Banking,1493.23,2939369,1449.72,1383.03,-1.76,64.99,1.661,BUY
2026-02-25,HDFC,HDFC Bank,Banking,1500.91,4938351,1458.29,1384.73,0.51,70.82,1.6381,BUY
2026-02-26,HDFC,HDFC Bank,Banking,1517.87,2663208,1467.78,1386.94,1.13,69.37,1.6327,BUY
2026-02-27,HDFC,HDFC Bank,Banking,1531.48,2471117,1475.41,1389.84,0.9,71.41,1.4598,BUY
2026-03-02,HDFC,HDFC Bank,Banking,1501.12,4996543,1480.52,1392.62,-1.98,62.21,1.545,BUY
2026-03-03,HDFC,HDFC Bank,Banking,1529.71,2904930,1487.34,1396.07,1.9,63.04,1.5708,BUY
2026-03-04,HDFC,HDFC Bank,Banking,1544.67,703316,1494.68,1400.59,0.98,62.53,1.5742,BUY
2026-03-05,HDFC,HDFC Bank,Banking,1545.33,4730395,1503.22,1404.43,0.04,60.12,1.4954,BUY
2026-03-06,HDFC,HDFC Bank,Banking,1519.71,4924480,1508.9,1408.04,-1.66,51.77,1.5213,BUY
2026-03-09,HDFC,HDFC Bank,Banking,1523.5,795325,1514.91,1411.74,0.25,43.62,1.5152,BUY
2026-03-10,HDFC,HDFC Bank,Banking,1535.34,1258105,1520.37,1415.83,0.78,43.84,1.4913,BUY
2026-03-11,HDFC,HDFC Bank,Banking,1561.81,4389027,1526.06,1420.36,1.72,46.8,1.5,BUY
2026-03-12,HDFC,HDFC Bank,Banking,1544.17,4476785,1529.92,1424.16,-1.13,52.35,1.5196,BUY
2026-03-13,HDFC,HDFC Bank,Banking,1536.44,4871292,1532.41,1428.87,-0.5,53.55,1.5076,BUY
2026-03-16,HDFC,HDFC Bank,Banking,1519.4,2588662,1532.92,1432.96,-1.11,55.87,1.4983,BUY
2026-03-17,HDFC,HDFC Bank,Banking,1528.06,3462795,1531.54,1437.26,0.57,56.06,1.3283,BUY
2026-03-18,HDFC,HDFC Bank,Banking,1525.71,2403189,1529.51,1441.07,-0.15,51.87,1.3155,BUY
2026-03-19,HDFC,HDFC Bank,Banking,1525.14,2011726,1526.83,1444.7,-0.04,48.38,1.2981,BUY
2026-03-20,HDFC,HDFC Bank,Banking,1511.56,2986472,1525.76,1448.67,-0.89,52.91,1.1439,BUY
2026-03-23,HDFC,HDFC Bank,Banking,1532.73,1957781,1526.39,1453.54,1.4,50.88,1.1728,BUY
2026-03-24,HDFC,HDFC Bank,Banking,1555.9,1629028,1529.53,1458.39,1.51,53.11,1.1349,BUY
2026-03-25,HDFC,HDFC Bank,Banking,1574.79,3813027,1533.22,1463.29,1.21,57.42,1.1552,BUY
2026-03-26,HDFC,HDFC Bank,Banking,1537.63,4024679,1534.21,1467.54,-2.36,54.27,1.2723,BUY
2026-03-27,HDFC,HDFC Bank,Banking,1546.8,2407707,1534.98,1471.69,0.6,55.41,1.2638,BUY
2026-03-30,HDFC,HDFC Bank,Banking,1563.54,2548724,1538.1,1476.42,1.08,56.4,1.1871,BUY
2026-03-31,HDFC,HDFC Bank,Banking,1565.62,4874546,1539.89,1480.78,0.13,50.97,1.1185,BUY
2026-04-01,HDFC,HDFC Bank,Banking,1577.36,3280718,1541.53,1485.48,0.75,58.73,1.1103,BUY
2026-04-02,HDFC,HDFC Bank,Banking,1605.77,2944551,1544.55,1491.05,1.8,66.45,1.1725,BUY
2026-04-03,HDFC,HDFC Bank,Banking,1623.44,1762309,1549.74,1496.89,1.1,74.61,1.1027,BUY
2026-04-06,HDFC,HDFC Bank,Banking,1651.25,4284547,1556.12,1503.38,1.71,76.72,1.1442,BUY
2026-04-07,HDFC,HDFC Bank,Banking,1695.83,1480469,1564.15,1510.54,2.7,81.19,1.2524,BUY
2026-04-08,HDFC,HDFC Bank,Banking,1725.38,4531168,1572.33,1518.46,1.74,83.18,1.2534,BUY
2026-04-09,HDFC,HDFC Bank,Banking,1737.9,1484601,1582.01,1526.65,0.73,87.64,1.1932,BUY
2026-04-10,HDFC,HDFC Bank,Banking,1750.49,4820483,1592.72,1534.09,0.72,87.28,1.1649,BUY
2026-04-13,HDFC,HDFC Bank,Banking,1760.34,1051428,1604.76,1541.32,0.56,86.67,1.0887,BUY
2026-04-14,HDFC,HDFC Bank,Banking,1784.01,2067418,1617.56,1549.13,1.34,86.89,1.0959,BUY
2026-04-15,HDFC,HDFC Bank,Banking,1792.58,1681503,1630.9,1557.02,0.48,100.0,1.0766,BUY
2026-04-16,HDFC,HDFC Bank,Banking,1811.54,4909281,1645.22,1565.76,1.06,100.0,1.0586,BUY
2026-04-17,HDFC,HDFC Bank,Banking,1808.12,1565931,1660.05,1573.8,-0.19,98.64,1.0078,BUY
2026-04-20,HDFC,HDFC Bank,Banking,1803.42,4946851,1673.59,1581.8,-0.26,96.8,1.0328,BUY
2026-04-21,HDFC,HDFC Bank,Banking,1821.76,900599,1686.88,1589.72,1.02,96.88,1.0213,BUY
2026-04-22,HDFC,HDFC Bank,Banking,1815.73,4767059,1698.93,1597.07,-0.33,94.06,1.0462,BUY
2026-04-23,HDFC,HDFC Bank,Banking,1798.59,4045394,1711.97,1603.7,-0.94,86.84,0.8574,BUY
2026-04-24,HDFC,HDFC Bank,Banking,1797.2,1640819,1724.49,1609.92,-0.08,84.53,0.8785,BUY
2026-04-27,HDFC,HDFC Bank,Banking,1809.44,3168707,1736.79,1615.92,0.68,81.74,0.8753,BUY
2026-04-28,HDFC,HDFC Bank,Banking,1797.34,4186460,1748.37,1620.76,-0.67,72.28,0.9215,BUY
2026-04-29,HDFC,HDFC Bank,Banking,1843.63,3617030,1761.69,1626.3,2.58,77.07,1.0134,BUY
2026-04-30,HDFC,HDFC Bank,Banking,1844.09,1718381,1773.6,1631.61,0.02,75.55,0.9979,BUY
2026-05-01,HDFC,HDFC Bank,Banking,1819.48,3453883,1783.41,1637.34,-1.33,64.94,1.0901,BUY
2026-05-04,HDFC,HDFC Bank,Banking,1895.09,4830426,1795.6,1644.84,4.16,72.23,1.3344,BUY
2026-05-05,HDFC,HDFC Bank,Banking,1887.58,4452834,1805.19,1652.73,-0.4,69.09,1.2682,BUY
2024-12-11,INFY,Infosys,IT,1400.0,3445675,N/A,N/A,N/A,N/A,N/A,NEUTRAL
2024-12-12,INFY,Infosys,IT,1401.25,2572959,N/A,N/A,0.09,N/A,N/A,NEUTRAL
2024-12-13,INFY,Infosys,IT,1407.42,3109053,N/A,N/A,0.44,N/A,N/A,NEUTRAL
2024-12-16,INFY,Infosys,IT,1399.78,1635470,N/A,N/A,-0.54,N/A,N/A,NEUTRAL
2024-12-17,INFY,Infosys,IT,1396.19,4206596,N/A,N/A,-0.26,N/A,N/A,NEUTRAL
2024-12-18,INFY,Infosys,IT,1370.26,4874229,N/A,N/A,-1.86,N/A,N/A,NEUTRAL
2024-12-19,INFY,Infosys,IT,1317.57,2804427,N/A,N/A,-3.85,N/A,N/A,NEUTRAL
2024-12-20,INFY,Infosys,IT,1323.95,1569257,N/A,N/A,0.48,N/A,N/A,NEUTRAL
2024-12-23,INFY,Infosys,IT,1307.27,4355799,N/A,N/A,-1.26,N/A,N/A,NEUTRAL
2024-12-24,INFY,Infosys,IT,1315.65,4044896,N/A,N/A,0.64,N/A,N/A,NEUTRAL
2024-12-25,INFY,Infosys,IT,1334.76,3228689,N/A,N/A,1.45,N/A,N/A,NEUTRAL
2024-12-26,INFY,Infosys,IT,1335.11,2438403,N/A,N/A,0.03,N/A,N/A,NEUTRAL
2024-12-27,INFY,Infosys,IT,1340.98,3538389,N/A,N/A,0.44,N/A,N/A,NEUTRAL
2024-12-30,INFY,Infosys,IT,1312.02,3674727,N/A,N/A,-2.16,25.96,N/A,NEUTRAL
2024-12-31,INFY,Infosys,IT,1328.46,998996,N/A,N/A,1.25,32.06,N/A,NEUTRAL
2025-01-01,INFY,Infosys,IT,1294.24,503131,N/A,N/A,-2.58,26.98,N/A,NEUTRAL
2025-01-02,INFY,Infosys,IT,1285.28,1879922,N/A,N/A,-0.69,24.03,N/A,NEUTRAL
2025-01-03,INFY,Infosys,IT,1266.48,1012476,N/A,N/A,-1.46,22.95,N/A,NEUTRAL
2025-01-06,INFY,Infosys,IT,1267.59,4176790,N/A,N/A,0.09,23.63,N/A,NEUTRAL
2025-01-07,INFY,Infosys,IT,1265.91,4635276,1333.51,N/A,-0.13,26.24,N/A,NEUTRAL
2025-01-08,INFY,Infosys,IT,1237.17,2849414,1325.37,N/A,-2.27,29.46,1.389,NEUTRAL
2025-01-09,INFY,Infosys,IT,1226.53,745233,1316.63,N/A,-0.86,25.64,1.3801,NEUTRAL
2025-01-10,INFY,Infosys,IT,1201.5,4785972,1306.33,N/A,-2.04,24.61,1.3879,NEUTRAL
2025-01-13,INFY,Infosys,IT,1190.79,2041009,1295.89,N/A,-0.89,20.36,1.387,NEUTRAL
2025-01-14,INFY,Infosys,IT,1197.33,2939896,1285.94,N/A,0.55,15.3,1.415,NEUTRAL
2025-01-15,INFY,Infosys,IT,1170.25,3940942,1275.94,N/A,-2.26,13.33,1.4341,NEUTRAL
2025-01-16,INFY,Infosys,IT,1200.16,2752652,1270.07,N/A,2.56,21.7,1.4272,NEUTRAL
2025-01-17,INFY,Infosys,IT,1191.77,3549509,1263.46,N/A,-0.7,23.66,1.4108,NEUTRAL
2025-01-20,INFY,Infosys,IT,1204.4,2427162,1258.32,N/A,1.06,22.36,1.4413,NEUTRAL
2025-01-21,INFY,Infosys,IT,1245.62,1438824,1254.82,N/A,3.42,39.5,1.6637,NEUTRAL
2025-01-22,INFY,Infosys,IT,1215.33,1120570,1248.85,N/A,-2.43,36.16,1.68,NEUTRAL
2025-01-23,INFY,Infosys,IT,1207.29,2551365,1242.46,N/A,-0.66,37.77,1.6766,NEUTRAL
2025-01-24,INFY,Infosys,IT,1202.43,1807592,1235.53,N/A,-0.4,36.74,1.6626,NEUTRAL
2025-01-27,INFY,Infosys,IT,1186.24,4689487,1229.24,N/A,-1.35,34.69,1.6303,NEUTRAL
2025-01-28,INFY,Infosys,IT,1206.6,1881258,1223.15,N/A,1.72,43.93,1.6599,NEUTRAL
2025-01-29,INFY,Infosys,IT,1203.77,2381304,1218.62,N/A,-0.23,45.34,1.5838,NEUTRAL
